Brand,Project,Location,Floor,Type,Time,Map,,,,,,,,,
Café Amazon,"Service station, Sittichai Oil and Retail Co., Ltd.",Phetchabun,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0 %B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C%E0%B9%81%E0%B8%AD%E 0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%97%E0%B8%A5&ll=15.44602900,101.06755900",,,,,,,,,
Café Amazon,"Service station, Sombun Sin Petroleum Co., Ltd.",Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%AA%E0%B8%A1%E0%B8%9A%E0 %B8%B9%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%9B%E0%B8%B4%E0%B9%82%E 0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.78267600,100.56704000",,,,,,,,,
Café Amazon,"Service station, Suwipiya Gas Co., Ltd., Branch 8",Ranong,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%AA% E0%B8%A7%E0%B8%B5%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%8 A%E0%B8%AA%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%208&ll=9.96768400,98.63114600",,,,,,,,,
Café Amazon,"Service station, Tang Seng Hong Nong Khai Co., Ltd.",Nong Khai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%95%E0%B8%B 1%E0%B9%89%E0%B8%87%E0%B9%80%E0%B8%8B%E0%B9%88%E0%B8%87%E0%B8%AE%E0%B8%87%E0%B8%AB %E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%B2%E0%B8%A2&ll=17.87887100,102.74872700",,,,,,,,,
Café Amazon,"Service station, Tangpaiboon Petroleum Co., Ltd.",Saraburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B 8%87%E0%B9%84%E0%B8%9E%E0%B8%9A%E0%B8%B9%E0%B8%A5%E0%B8%A2%E0%B9%8C%20%E0%B8%9B%E0%B8%B4%E0%B9 %82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=14.63306924,100.75270780",,,,,,,,,
Café Amazon,"Service station, Teachers Council of Thailand",Uttaradit,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0% B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8% 84%E0%B8%B8%E0%B8%A3%E0%B8%B8%E0%B8%AA%E0%B8%A0%E0%B8%B2&ll=17.67454200,100.14564300",,,,,,,,,
Café Amazon,"Service station, Tha Chin Rung Rueang Petroleum Co., Ltd.",Samut Sakhon,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%88%E0%B8%B5%E0%B8%9 9%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%9B%E0%B8%B4 %E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.54318800,100.23773100",,,,,,,,,
Café Amazon,"Service station, Thammasat University branch, Lampang Center (CWNP Co., Ltd.)",Lampang,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B 2%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5 %E0%B8%B1%E0%B8%A2%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA% E0%B8%95%E0%B8%A3%E0%B9%8C%20%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A 5%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B8%87%20%28%E0%B8%AA%E0%B8%99.%E0%B8%9A%E0%B8%88.% E0%B8%8B%E0%B8%B5%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B8%9A%E0%B8%A5%E0%B8%B4%E0%B8%A7%E 0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%99%E0%B8%9E%E0%B8%B5%29&ll=18.30887570,99.39319760",,,,,,,,,
Café Amazon,"Service station, Tia Liang Kee Petroleum Co., Ltd.",Chaiyaphum,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B8%A2%E0%B9%80%E0 %B8%AB%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%81%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B4%E 0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=15.56178000,102.00077000",,,,,,,,,
Café Amazon,"Service station, Tia Liang Kee Petroleum Co., Ltd., Branch 2",Chaiyaphum,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B8%A2%E0%B9%80%E0%B8%AB%E0%B8%A5%E0%B 8%B5%E0%B9%88%E0%B8%A2%E0%B8%87%E0%B8%81%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B 9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B22&ll=15.91742790,102.27518900",,,,,,,,,
Café Amazon,"Service station, Together Oil Co., Ltd. (2016)",Ratchaburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%97%E0%B8%B9 %E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%2 0%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C%282559%29&ll=13.59010000,99.82060000",,,,,,,,,
Café Amazon,"Service station, Together Oil Co., Ltd. (2017)",Ratchaburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%97%E0%B8%B9 %E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%2 0%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C%282017%29&ll=13.82844800,99.87871700",,,,,,,,,
Café Amazon,"Service station, Traiphumpun Petroleum Co., Ltd.",Phayao,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9E%E0%B8%A2%E0 %B9%8C%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%9E%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B4%E 0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=19.33493400,100.13542000",,,,,,,,,
Café Amazon,"Service station, Traipsuwan Petroleum Co., Ltd.",Chonburi,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9E %E0%B8%A2%E0%B9%8C%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%20%E0%B8%9B%E0%B8%B4%E0 %B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.28627796,101.53850577",,,,,,,,,
Café Amazon,"Service station, Traphrasit Business Co., Ltd. (1999)",Surat Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8% 9E%E0%B8%A2%E0%B9%8C%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0 %B9%8C%E0%B8%98%E0%B8%B8%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%88%281999%29&ll=8.91687500,98.89428100",,,,,,,,,
Café Amazon,"Service station, Traphrungreung Petroleum Co., Ltd.",Phitsanulok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9E%E0%B8%A2%E0 %B9%8C%E0%B8%A3%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%9B%E0%B8 %B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=16.82788900,100.26516700",,,,,,,,,
Café Amazon,"Service station, Trappamaniphon Co., Ltd. Service",Nakhon Pathom,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%97%E0%B 8%A3%E0%B8%B1%E0%B8%9E%E0%B8%A2%E0%B9%8C%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%9E%E0%B8%A3 %20%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=13.65343200,100.09067000",,,,,,,,,
Café Amazon,"Service station, Waraphan S. Co., Ltd.",Ayutthaya,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8 %9A%E0%B8%88.%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%9E%E0%B8%A3%E0%B8%A3 %E0%B8%93%20%E0%B9%80%E0%B8%AD%E0%B8%AA&ll=14.30790000,100.42130000",,,,,,,,,
Café Amazon,"Service station, Wattana Oil and Service Co., Ltd.",Phitsanulok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0 %B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E 0%B9%80%E0%B8%8B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%AA&ll=16.82939320,100.26685610",,,,,,,,,
Café Amazon,"Service station, Welfare branch for Wing 23 (1) (inbound)",Udon Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%9E%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0% B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8% B4%E0%B8%99%2023%281%29%28%E0%B8%82%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%29&ll=17.39321246,102.79818770",,,,,,,,,
Café Amazon,"Service station, welfare branch of Rajamangala University of Technology Isan, Surin Campus",Surin,,,,,,,,,,,,,
Café Amazon,"Service station, Welfare branch, Wing 23(2)(Outbound)",Udon Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0% B8%AA%E0%B8%94%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B4%E 0%B8%99%2023%282%29%28%E0%B8%82%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%81%29&ll=17.38593922,102.80338090",,,,,,,,,
Café Amazon,"Service station, Wiang Chiang Rung Petroleum Co., Ltd.",Chiang Rai,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%87%E0 %B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A3%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%9B%E0%B8%B4%E 0%B9%82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=19.99130000,100.03280000",,,,,,,,,
Café Amazon,"Service station, Wichai Oil Co., Ltd.",Rayong,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0% B8%9A%E0%B8%88.%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8 %AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=12.63810500,101.51760000",,,,,,,,,
Café Amazon,"Service station, Wirathat Petroleum Co., Ltd.",Nakhon Si Thammarat,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%A7%E0%B8%B5%E0%B8%A 3%E0%B8%B0%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9E%E0%B8%A2%E0%B9%8C%20%E0%B8%9B%E0%B8%B4%E0%B9 %82%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=8.30273600,99.38992700",,,,,,,,,
Café Amazon,"Service station, Yala Oil Co., Ltd.",Yala,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%A2%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B8%AD%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C&ll=6.53525510,101.26607360",,,,,,,,,
Café Amazon,"Service station, Yala Province Co., Ltd.",Yala,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9 A%E0%B8%88.%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0 %B8%94%E0%B8%A2%E0%B8%B0%E0%B8%A5%E0%B8%B2&ll=6.54828909,101.28462518",,,,,,,,,
Café Amazon,"Service station, Yodyim Innovation Co., Ltd.",Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8%94%E0%B8%B5%E0%B9%80 %E0%B8%A2%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%20%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%82%E0 %B8%99%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99&ll=13.75116700,100.68710300",,,,,,,,,
Café Amazon,"Service station, Yonsin Service Co., Ltd.",Surat Thani,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%9A%E0%B8%88.%E0%B8% A2%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%9B%E0%B9%8C%E0 %B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3&ll=8.63403761,99.36385922",,,,,,,,,
Café Amazon,"Service station: Lang Suan Piya Gas Co., Ltd. (Branch 5)",Chumphon,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AB%E0%B8%A5%E0%B8% B1%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B9%81%E0%B8%8 1%E0%B9%8A%E0%B8%AA%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%205%29&ll=9.95538500,99.11435800",,,,,,,,,
Café Amazon,"Service station: Lang Suan Piya Gas Co., Ltd. (Branch 6)",Chumphon,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AB%E0%B8%A5%E0%B8%B1 %E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B9%81%E0%B8%81% E0%B9%8A%E0%B8%AA%20%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%206%29&ll=9.95104900,99.07211700",,,,,,,,,
Café Amazon,"Service station: Lang Suan Piya Gas Co., Ltd. (Branch 8)",Chumphon,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B8%AB%E0%B8%A5%E0%B8%B1 %E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B9%81%E0%B8%81%E 0%B9%8A%E0%B8%AA%20%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%208%29&ll=10.48254900,99.20141100",,,,,,,,,
Café Amazon,Seto Market,Ayutthaya,,,,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%8B%E0%B9%82%E0%B8%95%E0%B9%89&ll=14.22820000,100.70789700",,,,,,,,,
Café Amazon,"Setthakit Charoen Petroleum Co., Ltd.",Samut Sakhon,,,,"https://maps.apple.com/?q=%E0%B8%9A%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B9%80%E0%B8%88 %E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3 %E0%B9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=13.62517240,100.29342952",,,,,,,,,
Café Amazon,"Setthapat Petroleum Co., Ltd.",Kalasin,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%99.%E0%B8%AB%E0%B8%88%E0%B8%81.%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90%E0%B8%A0%E0%B8%B1 %E0%B8%97%E0%B8%A3%E0%B8%9B%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%A3%E0%B 9%80%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A1&ll=16.52919400,104.05647800",,,,,,,,,
Café Amazon,SGARDEN,Bangkok,,,,"https://maps.apple.com/?q=SGARDEN&ll=13.94588800,100.57930500",,,,,,,,,
Café Amazon,"Shinthanawat Co., Ltd. Service Station",Samut Prakan,,,,"https://maps.apple.com/?q=%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%20%E0% B8%9A%E0%B8%88.%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%99%E0%B8 %B0%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%A3&ll=13.56325590,100.69300380",,,,,,,,,
Café Amazon,Shinwatra Building 3,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%A3%203&ll=13.82297000,100.55921700",,,,,,,,,
Café Amazon,Shinwatra Tower 2 Building,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%97%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C%202&ll=13.78664400,100.54653100",,,,,,,,,
Café Amazon,SHOPEE,Bangkok,,,,"https://maps.apple.com/?q=SHOPEE&ll=13.82002200,100.55648000",,,,,,,,,
Café Amazon,Shophouses in Huai Khwang Market,Bangkok,,,,"https://maps.apple.com/?q=%E0%B8%95%E0%B8%B6%E0%B8%81%E0%B9%81%E0%B8%96%E0%B8%A7%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%AB%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%82%E0%B8%A7%E0%B8%B2%E0%B8%87&ll=13.77893000,100.58434100",,,,,,,,,
